央视直播(IPV6),#genre#
家庭剧场 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
中国功夫 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
农业致富 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
潮妈辣婆 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
超级综艺 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
超级体育 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级电影 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
纪实人文 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
东北热剧 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
欢乐剧场 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
黑莓电影 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
新闻综合 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226437/index.m3u8
超级电视剧 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
动作电影卫视 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
喜剧电影,http://159.75.85.63:35455/douyu/9292492
译制国语,http://159.75.85.63:35455/douyu/2436390
粤语电影,https://www.goodiptv.club/douyu/1226741
豆瓣高分,http://159.75.85.63:35455/douyu/8770422
米滴虫,http://159.75.85.63:35455/douyu/315457
冰冰经典,http://159.75.85.63:35455/douyu/74374
星爷影院,http://159.75.85.63:35455/douyu/508118
凌儿影院,http://159.75.85.63:35455/douyu/1377142
瑶瑶恐怖,http://159.75.85.63:35455/douyu/2935323
怡寶影原,http://159.75.85.63:35455/douyu/434971
小黛兮影,http://159.75.85.63:35455/douyu/11553944
萌小鬼片,http://159.75.85.63:35455/douyu/3928
神乐影剧,http://159.75.85.63:35455/douyu/122402
可乐影院,http://159.75.85.63:35455/douyu/20415
小宇60帧,http://159.75.85.63:35455/douyu/323876
恐怖惊悚,http://159.75.85.63:35455/douyu/96577
電影劇場,http://159.75.85.63:35455/douyu/7575350
漫威剧情,http://159.75.85.63:35455/douyu/6140589
霍格沃茨,http://159.75.85.63:35455/douyu/8814650
鱼宝恐怖,http://159.75.85.63:35455/douyu/1165374
吃奶滴虫,http://159.75.85.63:35455/douyu/263824
变种人片,http://159.75.85.63:35455/douyu/9651304
女神电影,http://159.75.85.63:35455/douyu/747764
避风影院,http://159.75.85.63:35455/douyu/9826611
贝爷max,http://159.75.85.63:35455/douyu/4332
贝爷影厅,http://159.75.85.63:35455/douyu/252802
上海纪实人文 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225738/index.m3u8
北京纪实科教 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225729/index.m3u8
NewTV东北热剧 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225741/index.m3u8
NewTV中国功夫 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225681/index.m3u8
NewTV军事评论 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225668/index.m3u8
NewTV军旅剧场 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225676/index.m3u8
NewTV农业致富 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225683/index.m3u8
NewTV动作电影 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225661/index.m3u8
NewTV家庭剧场 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225677/index.m3u8
NewTV怡伴健康 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225673/index.m3u8
NewTV惊悚悬疑 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225665/index.m3u8
NewTV明星大片 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225664/index.m3u8
NewTV欢乐剧场 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225742/index.m3u8
NewTV武搏世界 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225680/index.m3u8
NewTV海外剧场 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225671/index.m3u8
NewTV潮妈辣婆 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225685/index.m3u8
NewTV爱情喜剧 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225669/index.m3u8
NewTV精品大剧 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225670/index.m3u8
NewTV精品纪录 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225672/index.m3u8
NewTV精品体育 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/index.m3u8
NewTV超级体育 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
NewTV超级电影 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225717/index.m3u8
NewTV超级电视剧 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225716/index.m3u8
NewTV超级综艺 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225714/index.m3u8
NewTV金牌综艺 2.5M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225666/index.m3u8
NewTV精品萌宠 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226505/index.m3u8
黑莓动画 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225662/index.m3u8
黑莓电影 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225743/index.m3u8
哒啵赛事 4M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
咪咕全民热练 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226508/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226124/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226147/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226398/index.m3u8
咪咕视频 8M1080,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226472/index.m3u8
CHC動作電影,https://epg.pw/stream/a9e49885cb3e631c34781283c45119db7bc5431c547d78b748880c9f3952fc04.m3u8
CCTV風雲足球,https://epg.pw/stream/6d7bf281e3d739806a73f5373acaa6e01988ec9739f5ac1355ce54b47a928472.m3u8
CCTV央視檯球,https://epg.pw/stream/25677ac2e8c1f7c3dd6359c43eb5f0f54efb3f5c11f9dda18d01b3e0308ed017.m3u8
CCTV世界地理,https://epg.pw/stream/a21d3b2c0fb8bedc944540de165684096fba12a38f2320b2432ff9db7a01dd03.m3u8
CCTV衛生健康,https://epg.pw/stream/fc90a505bbcefc5a9c91e5dc5e12f5b0d6f76ac5f86b55a33ee724051af2d385.m3u8
CCTV風雲音樂,https://epg.pw/stream/6085b1ee65bdfe6d5512fe91890757573e1a6f4912485655fdcedb19f7eda497.m3u8
CCTV女性時尚,https://epg.pw/stream/1077cc124885bf8775068ce65630acf3ef9480488700f3b093314c6070bdb3e0.m3u8
CCTV兵器科技,https://epg.pw/stream/eefe6cb512978f2ae6655942726d3db62226f7a84f4b2a25e4bc3babaaaa596a.m3u8
CCTV電視指南,https://epg.pw/stream/9e948bbd5453affbe5fe879bc1c4145203aac9b993b01e7db9b1148e40815499.m3u8
CCTV風雲劇場,https://epg.pw/stream/676f4b273ee7a1b54be02b6406b73822401d0be7b04001f0e77cb0c2a88830bf.m3u8




港台电视(IPV4),#genre#
凤凰中文,http://122.246.150.139:9999/rtp/233.50.200.191:5140?%24%E6%B5%99%E6%B1%9F%E7%94%B5%E4%BF%A1
凤凰中文,http://122.246.150.139:9999/rtp/233.50.200.42:5140?%24%E6%B5%99%E6%B1%9F%E7%94%B5%E4%BF%A1
凤凰中文,http://61.130.232.37:8881/rtp/233.50.200.191:5140?%24%E6%B5%99%E6%B1%9F%E7%94%B5%E4%BF%A1
凤凰中文,http://61.130.232.37:8881/rtp/233.50.200.42:5140?%24%E6%B5%99%E6%B1%9F%E7%94%B5%E4%BF%A1
凤凰中文,http://61.130.232.37:8889/rtp/233.50.200.191:5140?%24%E6%B5%99%E6%B1%9F%E7%94%B5%E4%BF%A1
凤凰中文,http://61.130.232.37:8889/rtp/233.50.200.42:5140?%24%E6%B5%99%E6%B1%9F%E7%94%B5%E4%BF%A1
凤凰中文,http://www.lebaobei.top:6868/udp/239.255.30.50:8231
凤凰资讯,http://122.246.150.139:9999/rtp/233.50.200.192:5140?%24%E6%B5%99%E6%B1%9F%E7%94%B5%E4%BF%A1
凤凰资讯,http://61.130.232.196:8881/rtp/233.50.200.192:5140?%24%E6%B5%99%E6%B1%9F%E7%94%B5%E4%BF%A1
凤凰资讯,http://115.203.255.235:58888/udp/233.50.200.192:5140
凤凰资讯,http://www.lebaobei.top:6868/udp/239.255.30.70:8231
凤凰资讯,http://115.203.255.235:58888/udp/233.50.200.192:5140
時尚台FTV,http://80.94.54.42/fashiontv/stream/playlist.m3u8
AMC电影台,http://61.221.215.25:8800/hls/43/index.m3u8
三立戏剧,http://61.221.215.25:8800/hls/41/index.m3u8
八大戏剧,http://61.221.215.25:8800/hls/39/index.m3u8
八大第一,http://61.221.215.25:8800/hls/55/index.m3u8
八大综合,http://61.221.215.25:8800/hls/56/index.m3u8
中天娱乐,http://61.221.215.25:8800/hls/47/index.m3u8
探索亚洲,http://61.221.215.25:8800/hls/50/index.m3u8
国冡地理野生,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8510/.m3u8
年代新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8539/.m3u8
年代新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8529/.m3u8
民视新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8542/.m3u8
三立新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8
中天新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8541/.m3u8
纬来电影,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8579/.m3u8
东森新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8540/.m3u8
凤凰卫视,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8576/.m3u8
中天综合,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8526/.m3u8
环宇新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8547/.m3u8
壹新闻,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8548/.m3u8
TVBS HD,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8575/.m3u8
中视,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8502/.m3u8
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
澳门卫星,http://61.244.22.5/ch3/ch3.live/chunklist_w1228316132.m3u8
面包台,https://video.bread-tv.com:8091/hls-live24/online/index.m3u8
TVB星河,http://r.jdshipin.com/sXuuD
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq.flv
环球电视台,http://zb.xzxwhcb.com:9999/hls/world.m3u8
澳门莲花,http://php.jdshipin.com:8880/amlh.php
星空卫视,http://wouu.net:9977/udp/239.93.0.156:2193
TVB星河,http://r.jdshipin.com/sXuuD
香港卫视,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
纬来体育,http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8585/.m3u8
TVBS欢乐,http://37.27.111.214:8080/live/24/hls.m3u8
CMUSIC音乐台[720p],http://37.27.111.214:8080/live/72/hls.m3u8
中视经典[720p],http://37.27.111.214:8080/live/47/hls.m3u8
公视戏剧[720p],http://37.27.111.214:8080/live/87/hls.m3u8
好莱坞电影[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8554/.m3u8
影剧[720p],http://37.27.111.214:8080/live/88/hls.m3u8
影迷[720p],http://37.27.111.214:8080/live/92/hls.m3u8
龙华戏剧[720p],http://37.27.111.214:8080/live/41/hls.m3u8
龙华电影[720p],http://37.27.111.214:8080/live/19/hls.m3u8
BLOOMBERG[720p],http://37.27.111.214:8080/live/34/hls.m3u8
CINEMAWORLD[720p],http://37.27.111.214:8080/live/30/hls.m3u8
CNBC[720p],http://37.27.111.214:8080/live/102/hls.m3u8
DWNEWS[720p],http://37.27.111.214:8080/live/46/hls.m3u8
ELTV生活英语台[720p],http://37.27.111.214:8080/live/56/hls.m3u8
FESTIVAL[720p],http://37.27.111.214:8080/live/83/hls.m3u8
GOOD2[720p],http://37.27.111.214:8080/live/99/hls.m3u8
HISTORY[720p],http://37.27.111.214:8080/live/27/hls.m3u8
HITS[720p],http://37.27.111.214:8080/live/28/hls.m3u8
KOREA[720p],http://37.27.111.214:8080/live/52/hls.m3u8
LIFETIME[720p],http://37.27.111.214:8080/live/71/hls.m3u8
LOVENATURE[720p],http://37.27.111.214:8080/live/84/hls.m3u8
LUXE[720p],http://37.27.111.214:8080/live/86/hls.m3u8
MCE[720p],http://37.27.111.214:8080/live/98/hls.m3u8
MTV[720p],http://37.27.111.214:8080/live/25/hls.m3u8
Nickelodeon[720p],http://37.27.111.214:8080/live/12/hls.m3u8
PETCLUB[720p],http://37.27.111.214:8080/live/81/hls.m3u8
ROCKACTION[720p],http://37.27.111.214:8080/live/94/hls.m3u8
ROCK[720p],http://37.27.111.214:8080/live/70/hls.m3u8
TECHSTORM[720p],http://37.27.111.214:8080/live/80/hls.m3u8
TV5MONDE[720p],http://37.27.111.214:8080/live/9/hls.m3u8
TVBSHD[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8575/.m3u8
TVBS[720p],http://37.27.111.214:8080/live/23/hls.m3u8
TVBS欢乐台[720p],http://37.27.111.214:8080/live/24/hls.m3u8
TiTV[720p],http://37.27.111.214:8080/live/2/hls.m3u8
VOA[720p],http://37.27.111.214:8080/live/45/hls.m3u8
elta生活旅游[720p],http://37.27.111.214:8080/live/85/hls.m3u8
hokkotv[720p],http://37.27.111.214:8080/live/1/hls.m3u8
momo[720p],http://37.27.111.214:8080/live/3/hls.m3u8
三立新闻[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8543/.m3u8
东森财经[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8546/.m3u8
东森购物[720p],http://37.27.111.214:8080/live/61/hls.m3u8
东森购物[720p],http://37.27.111.214:8080/live/66/hls.m3u8
东森超视[720p],rtmp://f13h.mine.nu/sat/tv331
中视[720p],http://37.27.111.214:8080/live/7/hls.m3u8
中视[720p],rtmp://f13h.mine.nu/sat/tv091
中视青采[720p],http://37.27.111.214:8080/live/48/hls.m3u8
互动英语[720p],http://37.27.111.214:8080/live/54/hls.m3u8
亚洲卫视[1080p],https://p2hs.vzan.com/slowlive/821481626725612417/live.m3u8?zbid=2046370057&tpid=330913109&type=0
亚洲旅游[720p],http://37.27.111.214:8080/live/10/hls.m3u8
凤凰卫视[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8576/.m3u8
凤凰卫视[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8577/.m3u8
动漫2[720p],http://37.27.111.214:8080/live/106/hls.m3u8
动漫[720p],http://37.27.111.214:8080/live/105/hls.m3u8
動畫台[720p],http://37.27.111.214:8080/live/57/hls.m3u8
华视新闻[720p],http://37.27.111.214:8080/live/8/hls.m3u8
博斯无限[720p],http://37.27.111.214:8080/live/15/hls.m3u8
博斯网球[720p],http://37.27.111.214:8080/live/16/hls.m3u8
博斯运动1[720p],http://37.27.111.214:8080/live/14/hls.m3u8
博斯高球1[720p],http://37.27.111.214:8080/live/13/hls.m3u8
卫视西片[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8583/.m3u8
哆啦A梦[720p],http://37.27.111.214:8080/live/107/hls.m3u8
壹新闻[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8548/.m3u8
寰宇台湾[720p],http://37.27.111.214:8080/live/63/hls.m3u8
年代新闻[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8529/.m3u8
幸福空间[720p],http://37.27.111.214:8080/live/26/hls.m3u8
探案台[720p],http://37.27.111.214:8080/live/11/hls.m3u8
旅游[720p],http://37.27.111.214:8080/live/82/hls.m3u8
智林体育[720p],http://37.27.111.214:8080/live/77/hls.m3u8
東森新聞[720p],http://37.27.111.214:8080/live/20/hls.m3u8
民视[720p],http://37.27.111.214:8080/live/6/hls.m3u8
民视台湾[720p],http://37.27.111.214:8080/live/5/hls.m3u8
民视第一[720p],http://37.27.111.214:8080/live/4/hls.m3u8
猪哥亮[720p],http://37.27.111.214:8080/live/35/hls.m3u8
环宇新闻[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8547/.m3u8
环球电视[1080p],http://zb.xzxwhcb.com:9999/hls/world.m3u8
电视剧2[720p],http://37.27.111.214:8080/live/109/hls.m3u8
电视剧3[720p],http://37.27.111.214:8080/live/111/hls.m3u8
电视剧[720p],http://37.27.111.214:8080/live/108/hls.m3u8
纬来日本[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8537/.m3u8
纬来综合[1080p],http://tianhewan.top/ZIPP.php?url=http://211.72.65.236:8518/.m3u8
纬来育乐[720p],rtmp://f13h.mine.nu/sat/tv701
综艺[720p],http://37.27.111.214:8080/live/67/hls.m3u8
美亚C+[1080p],http://ottproxy2.ist.ooo/livehls/MOB-U1-NO/03.m3u8
超人[720p],http://37.27.111.214:8080/live/110/hls.m3u8
镜新闻[720p],http://37.27.111.214:8080/live/62/hls.m3u8
ELTV生活,http://shuma004.chunfengyun.top:8080/live/56/hls.m3u8
CRIME,http://shuma004.chunfengyun.top:8080/live/29/hls.m3u8
民視第一台,http://shuma004.chunfengyun.top:8080/live/4/hls.m3u8
民視台灣台,http://shuma004.chunfengyun.top:8080/live/5/hls.m3u8
龍華電影台,http://shuma004.chunfengyun.top:8080/live/19/hls.m3u8
CMUSIC音樂台,http://shuma004.chunfengyun.top:8080/live/72/hls.m3u8
博斯運動1,http://shuma004.chunfengyun.top:8080/live/14/hls.m3u8
TVBS歡樂台,http://shuma004.chunfengyun.top:8080/live/24/hls.m3u8
博斯高球1,http://shuma004.chunfengyun.top:8080/live/13/hls.m3u8
博斯网球,http://shuma004.chunfengyun.top:8080/live/16/hls.m3u8
東森新聞,http://shuma004.chunfengyun.top:8080/live/20/hls.m3u8
亚洲旅游,http://shuma004.chunfengyun.top:8080/live/10/hls.m3u8
三立综合,http://shuma004.chunfengyun.top:8080/live/31/hls.m3u8
龙华日韩,http://shuma004.chunfengyun.top:8080/live/42/hls.m3u8
龙华戏剧,http://shuma004.chunfengyun.top:8080/live/41/hls.m3u8
中视经典,http://shuma004.chunfengyun.top:8080/live/47/hls.m3u8
中视青采,http://shuma004.chunfengyun.top:8080/live/48/hls.m3u8
寰宇台湾,http://shuma004.chunfengyun.top:8080/live/63/hls.m3u8
公视戏剧,http://shuma004.chunfengyun.top:8080/live/87/hls.m3u8
CINEMA WORLD,http://shuma004.chunfengyun.top:8080/live/30/hls.m3u8
全球财经,http://shuma004.chunfengyun.top:8080/live/64/hls.m3u8
華視新聞,http://shuma004.chunfengyun.top:8080/live/8/hls.m3u8
互動英語,http://shuma004.chunfengyun.top:8080/live/54/hls.m3u8
Nickelodeon,http://shuma004.chunfengyun.top:8080/live/12/hls.m3u8
LOVE NATURE,http://shuma004.chunfengyun.top:8080/live/84/hls.m3u8
ROCK ACTION,http://shuma004.chunfengyun.top:8080/live/94/hls.m3u8
TECH STORM,http://shuma004.chunfengyun.top:8080/live/80/hls.m3u8
电视剧3,http://shuma004.chunfengyun.top:8080/live/111/hls.m3u8
哆啦A梦,http://shuma004.chunfengyun.top:8080/live/107/hls.m3u8
电视剧2,http://shuma004.chunfengyun.top:8080/live/109/hls.m3u8
镜新闻,http://shuma004.chunfengyun.top:8080/live/62/hls.m3u8
BLOOMBERG,http://shuma004.chunfengyun.top:8080/live/34/hls.m3u8
豬哥亮,http://shuma004.chunfengyun.top:8080/live/35/hls.m3u8
电视剧,http://shuma004.chunfengyun.top:8080/live/108/hls.m3u8
探案台,http://shuma004.chunfengyun.top:8080/live/11/hls.m3u8
DW NEWS,http://shuma004.chunfengyun.top:8080/live/46/hls.m3u8
HISTORY,http://shuma004.chunfengyun.top:8080/live/27/hls.m3u8
hokkotv,http://shuma004.chunfengyun.top:8080/live/1/hls.m3u8
民视,http://shuma004.chunfengyun.top:8080/live/6/hls.m3u8
中视,http://shuma004.chunfengyun.top:8080/live/7/hls.m3u8
影迷,http://shuma004.chunfengyun.top:8080/live/92/hls.m3u8
超人,http://shuma004.chunfengyun.top:8080/live/110/hls.m3u8
综艺,http://shuma004.chunfengyun.top:8080/live/67/hls.m3u8
影剧,http://shuma004.chunfengyun.top:8080/live/88/hls.m3u8
旅游,http://shuma004.chunfengyun.top:8080/live/82/hls.m3u8
KOREA,http://shuma004.chunfengyun.top:8080/live/52/hls.m3u8
TVBS,http://shuma004.chunfengyun.top:8080/live/23/hls.m3u8
ROCK,http://shuma004.chunfengyun.top:8080/live/70/hls.m3u8
HITS,http://shuma004.chunfengyun.top:8080/live/28/hls.m3u8
CNBC,http://shuma004.chunfengyun.top:8080/live/102/hls.m3u8
momo,http://shuma004.chunfengyun.top:8080/live/3/hls.m3u8
LUXE,http://shuma004.chunfengyun.top:8080/live/86/hls.m3u8
MTV,http://shuma004.chunfengyun.top:8080/live/25/hls.m3u8
MCE,http://shuma004.chunfengyun.top:8080/live/98/hls.m3u8
VOA,http://shuma004.chunfengyun.top:8080/live/45/hls.m3u8
elta生活旅游,http://shuma004.chunfengyun.top:8080/live/85/hls.m3u8
寰宇财经,http://shuma004.chunfengyun.top:8080/live/65/hls.m3u8
智林体育,http://shuma004.chunfengyun.top:8080/live/77/hls.m3u8
東森購物,http://shuma004.chunfengyun.top:8080/live/66/hls.m3u8
人间卫视,http://shuma004.chunfengyun.top:8080/live/101/hls.m3u8
幸福空間,http://shuma004.chunfengyun.top:8080/live/26/hls.m3u8
東森購物,http://shuma004.chunfengyun.top:8080/live/61/hls.m3u8
博斯無限,http://shuma004.chunfengyun.top:8080/live/15/hls.m3u8
LIFE TIME,http://shuma004.chunfengyun.top:8080/live/71/hls.m3u8
動畫台,http://shuma004.chunfengyun.top:8080/live/57/hls.m3u8
TV5 MONDE,http://shuma004.chunfengyun.top:8080/live/9/hls.m3u8
PET CLUB,http://shuma004.chunfengyun.top:8080/live/81/hls.m3u8
FESTIVAL,http://shuma004.chunfengyun.top:8080/live/83/hls.m3u8
动漫2,http://shuma004.chunfengyun.top:8080/live/106/hls.m3u8
动漫,http://shuma004.chunfengyun.top:8080/live/105/hls.m3u8
GOOD2,http://shuma004.chunfengyun.top:8080/live/99/hls.m3u8
TiTV,http://shuma004.chunfengyun.top:8080/live/2/hls.m3u8




电影轮播(IPV4),#genre#
成龙,http://zby.xjqxz.top/cldy/live.m3u8
周星驰,http://zby.xjqxz.top/live12/live.m3u8
李连杰,http://zby.xjqxz.top/lljdy/live.m3u8
刘德华,https://stream1.freetv.fun/7beb142ac0e042f1fe010898c410d88a3bd1e0fd260a34d50a08ba80dec005e4.ctv
星光视界频道,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
重温经典卫星,http://ali.hlspull.yximgs.com/live/awei_cwjd.flv
经典宫庭频道,http://live.dxms.top:80/dwy/gtjc.php
经典清剧频道,http://live.dxms.top:80/dwy/jdqj.php
经典天龙频道,http://live.dxms.top:80/dwy/jdtl.php
金庸剧场频道,http://cfss.cc/cdn/hy/11602082.flv
经典金庸频道,http://live.dxms.top:80/dwy/jyjc.php
经典三国频道,http://live.dxms.top:80/dwy/jdsg.php
经典喜剧频道,http://live.dxms.top:80/dwy/jdxj.php
经典回忆频道,http://live.dxms.top:80/dwy/hyyy.php
北京淘精彩,http://218.241.192.50:8808/udp/239.3.1.178:8001
北京萌宠TV,http://218.241.192.50:8808/udp/239.3.1.102:8001
北京淘Baby,http://218.241.192.50:8808/udp/239.3.1.238:8001
北京淘剧场,http://218.241.192.50:8808/udp/239.3.1.95:8001
北京淘电影,http://218.241.192.50:8808/udp/239.3.1.250:8001
北京淘娱乐,http://218.241.192.50:8808/udp/239.3.1.100:8001
电影星爷@代,http://cfss.cc/cdn/hy/11342412.flv
周星驰典@代,http://tc-tct.douyucdn2.cn/dyliveflv1a/3637778raLSXdOdu_2000.m3u8
周星驰典@代,https://www.goodiptv.club/douyu/3637778
